network_name,date,start_hour,end_hour,shift
promice_kpcl,20170702,13.5,20.5,c
promice_kpcl,20170710,4.5,13.5,c
promice_kpcl,20170711,0.5,23.5,c
promice_kpcl,20170712,0.5,23.5,c
promice_kpcl,20170713,0.5,16.5,c
promice_kpcl,20170714,0.5,15.5,c
promice_kpcl,20170720,2.5,23.5,c
promice_kpcl,20170723,0.5,13.5,c
promice_kpcl,20170724,0.5,23.5,c
promice_kpcl,20170725,0.5,12.5,c
promice_kpcl,20170726,0.5,21.5,c
promice_kpcl,20170730,0.5,11.5,c
promice_kpcl,20170803,0.5,23.5,c
promice_kpcl,20170810,0.5,18.5,c
promice_kpcl,20170830,7.5,16.5,c
promice_kpcu,20130403,11.5,18.5,c
promice_kpcu,20130404,10.5,19.5,c
promice_kpcu,20130410,12.5,23.5,c
promice_kpcu,20130417,11.5,23.5,c
promice_kpcu,20130419,4.5,23.5,c
promice_kpcu,20130422,4.5,15.5,c
promice_kpcu,20130423,8.5,20.5,c
promice_kpcu,20130424,4.5,23.5,c
promice_kpcu,20130425,4.5,23.5,c
promice_kpcu,20130426,4.5,23.5,c
promice_kpcu,20130428,12.5,20.5,c
promice_kpcu,20130429,14.5,23.5,c
promice_kpcu,20130501,5.5,23.5,c
promice_kpcu,20130502,4.5,11.5,r1
promice_kpcu,20130505,4.5,23.5,c
promice_kpcu,20130506,4.5,23.5,c
promice_kpcu,20130507,4.5,23.5,c
promice_kpcu,20130508,4.5,16.5,c
promice_kpcu,20130509,16.5,23.5,c
promice_kpcu,20130510,4.5,23.5,c
promice_kpcu,20130511,10.5,17.5,c
promice_kpcu,20130513,4.5,15.5,c
promice_kpcu,20130518,4.5,18.5,c
promice_kpcu,20130520,14.5,23.5,c
promice_kpcu,20130521,7.5,23.5,c
promice_kpcu,20130522,4.5,17.5,c
promice_kpcu,20130529,4.5,15.5,c
promice_kpcu,20130530,4.5,12.5,c
promice_kpcu,20130601,16.5,23.5,c
promice_kpcu,20130604,4.5,23.5,c
promice_kpcu,20130606,0.5,19.5,c
promice_kpcu,20130610,0.5,16.5,c
promice_kpcu,20130611,4.5,14.5,c
promice_kpcu,20130619,5.5,14.5,r2
promice_kpcu,20130621,0.5,20.5,c
promice_kpcu,20130622,9.5,23.5,c
promice_kpcu,20130623,0.5,23.5,c
promice_kpcu,20130624,0.5,23.5,c
promice_kpcu,20130625,0.5,8.5,c
promice_kpcu,20130627,0.5,23.5,c
promice_kpcu,20130629,2.5,23.5,c
promice_kpcu,20130630,12.5,23.5,c
promice_kpcu,20130702,0.5,23.5,c
promice_kpcu,20130703,0.5,7.5,c
promice_kpcu,20130704,10.5,18.5,c
promice_kpcu,20130708,15.5,23.5,c
promice_kpcu,20130711,5.5,23.5,c
promice_kpcu,20130716,9.5,23.5,c
promice_kpcu,20130719,4.5,11.5,c
promice_kpcu,20130725,4.5,12.5,c
promice_kpcu,20130726,4.5,14.5,c
promice_kpcu,20130727,12.5,23.5,r1
promice_kpcu,20130728,4.5,13.5,c
promice_kpcu,20130729,5.5,20.5,c
promice_kpcu,20130730,15.5,23.5,c
promice_kpcu,20130731,4.5,23.5,c
promice_kpcu,20130804,9.5,18.5,c
promice_kpcu,20130805,13.5,23.5,c
promice_kpcu,20130806,4.5,20.5,c
promice_kpcu,20130815,14.5,23.5,c
promice_kpcu,20130819,9.5,23.5,c
promice_kpcu,20130820,4.5,23.5,c
promice_kpcu,20130823,4.5,23.5,c
promice_kpcu,20140411,5.5,15.5,c
promice_kpcu,20140413,13.5,21.5,c
promice_kpcu,20140417,2.5,19.5,c
promice_kpcu,20140418,2.5,23.5,c
promice_kpcu,20140421,10.5,23.5,c
promice_kpcu,20140422,4.5,23.5,c
promice_kpcu,20140423,4.5,23.5,c
promice_kpcu,20140424,5.5,23.5,c
promice_kpcu,20140426,4.5,17.5,c
promice_kpcu,20140427,4.5,14.5,c
promice_kpcu,20140428,7.5,19.5,c
promice_kpcu,20140429,4.5,23.5,c
promice_kpcu,20140430,4.5,23.5,c
promice_kpcu,20140503,12.5,20.5,c
promice_kpcu,20140505,4.5,14.5,c
promice_kpcu,20140507,4.5,15.5,c
promice_kpcu,20140508,4.5,11.5,c
promice_kpcu,20140509,4.5,23.5,c
promice_kpcu,20140513,4.5,21.5,c
promice_kpcu,20140516,4.5,23.5,c
promice_kpcu,20140517,10.5,18.5,c
promice_kpcu,20140519,5.5,23.5,c
promice_kpcu,20140522,4.5,23.5,c
promice_kpcu,20140523,10.5,23.5,c
promice_kpcu,20140524,0.5,19.5,c
promice_kpcu,20140526,16.5,23.5,c
promice_kpcu,20140531,3.5,17.5,c
promice_kpcu,20140601,11.5,21.5,c
promice_kpcu,20140605,2.5,23.5,c
promice_kpcu,20140606,0.5,10.5,c
promice_kpcu,20140608,3.5,23.5,c
promice_kpcu,20140609,2.5,23.5,c
promice_kpcu,20140612,8.5,23.5,c
promice_kpcu,20140615,4.5,11.5,r2
promice_kpcu,20140616,13.5,20.5,c
promice_kpcu,20140621,0.5,21.5,c
promice_kpcu,20140624,0.5,23.5,c
promice_kpcu,20140625,0.5,23.5,c
promice_kpcu,20140627,0.5,23.5,c
promice_kpcu,20140628,0.5,18.5,c
promice_kpcu,20140703,16.5,23.5,c
promice_kpcu,20140706,13.5,21.5,l1
promice_kpcu,20140707,2.5,13.5,c
promice_kpcu,20140712,9.5,23.5,c
promice_kpcu,20140720,10.5,17.5,c
promice_kpcu,20140721,4.5,15.5,c
promice_kpcu,20140725,11.5,19.5,c
promice_kpcu,20140802,4.5,18.5,c
promice_kpcu,20140804,12.5,23.5,c
promice_kpcu,20140805,4.5,20.5,c
promice_kpcu,20140810,15.5,23.5,c
promice_kpcu,20140812,6.5,23.5,c
promice_kpcu,20140813,4.5,15.5,r1
promice_kpcu,20140817,4.5,17.5,c
promice_kpcu,20140818,8.5,17.5,c
promice_kpcu,20140819,4.5,23.5,c
promice_kpcu,20140822,4.5,19.5,c
promice_kpcu,20140829,10.5,23.5,c
promice_kpcu,20140906,13.5,20.5,c
promice_kpcu,20150416,15.5,23.5,c
promice_kpcu,20150419,0.5,23.5,c
promice_kpcu,20150421,4.5,23.5,c
promice_kpcu,20150422,11.5,18.5,c
promice_kpcu,20150425,12.5,23.5,c
promice_kpcu,20150426,4.5,23.5,c
promice_kpcu,20150428,10.5,23.5,c
promice_kpcu,20150430,4.5,11.5,r1
promice_kpcu,20150502,16.5,23.5,c
promice_kpcu,20150503,4.5,23.5,c
promice_kpcu,20150504,9.5,20.5,c
promice_kpcu,20150506,4.5,23.5,c
promice_kpcu,20150507,4.5,23.5,c
promice_kpcu,20150508,4.5,23.5,c
promice_kpcu,20150509,4.5,23.5,c
promice_kpcu,20150512,12.5,23.5,c
promice_kpcu,20150513,15.5,23.5,c
promice_kpcu,20150514,12.5,20.5,c
promice_kpcu,20150516,4.5,18.5,c
promice_kpcu,20150522,4.5,23.5,c
promice_kpcu,20150523,10.5,23.5,c
promice_kpcu,20150524,10.5,23.5,c
promice_kpcu,20150525,14.5,23.5,c
promice_kpcu,20150527,4.5,23.5,c
promice_kpcu,20150528,3.5,12.5,c
promice_kpcu,20150531,10.5,23.5,c
promice_kpcu,20150601,4.5,23.5,c
promice_kpcu,20150605,15.5,23.5,c
promice_kpcu,20150606,6.5,23.5,c
promice_kpcu,20150607,4.5,23.5,c
promice_kpcu,20150613,14.5,23.5,c
promice_kpcu,20150617,9.5,19.5,c
promice_kpcu,20150618,0.5,16.5,c
promice_kpcu,20150620,3.5,20.5,c
promice_kpcu,20150621,9.5,23.5,c
promice_kpcu,20150622,0.5,12.5,c
promice_kpcu,20150623,15.5,23.5,c
promice_kpcu,20150624,0.5,8.5,c
promice_kpcu,20150625,0.5,8.5,c
promice_kpcu,20150626,6.5,16.5,c
promice_kpcu,20150627,2.5,18.5,c
promice_kpcu,20150629,7.5,23.5,c
promice_kpcu,20150630,0.5,8.5,c
promice_kpcu,20150706,4.5,13.5,c
promice_kpcu,20150710,7.5,23.5,c
promice_kpcu,20150713,2.5,17.5,c
promice_kpcu,20150716,14.5,23.5,c
promice_kpcu,20150720,8.5,15.5,r2
promice_kpcu,20150723,14.5,23.5,c
promice_kpcu,20150727,9.5,23.5,c
promice_kpcu,20150728,10.5,17.5,c
promice_kpcu,20150731,4.5,23.5,c
promice_kpcu,20150801,4.5,11.5,r1
promice_kpcu,20150804,16.5,23.5,c
promice_kpcu,20150805,4.5,23.5,c
promice_kpcu,20150806,4.5,23.5,c
promice_kpcu,20150807,4.5,17.5,c
promice_kpcu,20150811,8.5,19.5,c
promice_kpcu,20150813,4.5,23.5,c
promice_kpcu,20150814,14.5,21.5,r1
promice_kpcu,20150815,12.5,23.5,c
promice_kpcu,20150820,9.5,23.5,c
promice_kpcu,20150822,5.5,21.5,c
promice_kpcu,20150828,14.5,23.5,c
promice_kpcu,20160403,12.5,21.5,c
promice_kpcu,20160407,8.5,22.5,c
promice_kpcu,20160410,12.5,23.5,c
promice_kpcu,20160411,4.5,18.5,c
promice_kpcu,20160414,11.5,23.5,c
promice_kpcu,20160415,3.5,23.5,c
promice_kpcu,20160416,4.5,23.5,c
promice_kpcu,20160418,4.5,23.5,c
promice_kpcu,20160419,8.5,18.5,c
promice_kpcu,20160422,4.5,15.5,c
promice_kpcu,20160423,5.5,14.5,c
promice_kpcu,20160425,4.5,23.5,c
promice_kpcu,20160428,11.5,23.5,c
promice_kpcu,20160429,4.5,11.5,c
promice_kpcu,20160430,8.5,23.5,c
promice_kpcu,20160501,4.5,23.5,c
promice_kpcu,20160508,4.5,23.5,c
promice_kpcu,20160509,4.5,23.5,c
promice_kpcu,20160510,4.5,12.5,c
promice_kpcu,20160511,4.5,23.5,c
promice_kpcu,20160512,4.5,11.5,c
promice_kpcu,20160513,10.5,18.5,r2
promice_kpcu,20160515,7.5,23.5,c
promice_kpcu,20160518,9.5,23.5,c
promice_kpcu,20160521,16.5,23.5,r1
promice_kpcu,20160522,11.5,20.5,c
promice_kpcu,20160601,7.5,14.5,c
promice_kpcu,20160603,4.5,23.5,c
promice_kpcu,20160605,4.5,21.5,c
promice_kpcu,20160608,4.5,19.5,c
promice_kpcu,20160609,4.5,18.5,c
promice_kpcu,20160612,0.5,23.5,c
promice_kpcu,20160613,4.5,23.5,c
promice_kpcu,20160615,10.5,23.5,c
promice_kpcu,20160618,6.5,23.5,c
promice_kpcu,20160619,0.5,8.5,c
promice_kpcu,20160622,16.5,23.5,c
promice_kpcu,20160623,0.5,20.5,c
promice_kpcu,20160624,0.5,9.5,c
promice_kpcu,20160626,9.5,23.5,c
promice_kpcu,20160627,0.5,23.5,c
promice_kpcu,20160628,0.5,23.5,c
promice_kpcu,20160629,9.5,17.5,c
promice_kpcu,20160702,0.5,13.5,c
promice_kpcu,20160709,4.5,23.5,c
promice_kpcu,20160710,0.5,23.5,c
promice_kpcu,20160711,5.5,20.5,c
promice_kpcu,20160714,5.5,23.5,c
promice_kpcu,20160715,4.5,14.5,c
promice_kpcu,20160719,6.5,23.5,c
promice_kpcu,20160720,5.5,19.5,c
promice_kpcu,20160722,4.5,11.5,c
promice_kpcu,20160724,8.5,23.5,c
promice_kpcu,20160725,5.5,23.5,c
promice_kpcu,20160726,5.5,23.5,c
promice_kpcu,20160801,9.5,17.5,c
promice_kpcu,20160815,14.5,21.5,c
promice_kpcu,20160816,16.5,23.5,c
promice_kpcu,20160905,9.5,16.5,c
promice_kpcu,20170413,6.5,20.5,c
promice_kpcu,20170417,16.5,23.5,c
promice_kpcu,20170424,15.5,23.5,c
promice_kpcu,20170425,5.5,16.5,c
promice_kpcu,20170430,15.5,23.5,c
promice_kpcu,20170501,7.5,23.5,c
promice_kpcu,20170502,13.5,21.5,r1
promice_kpcu,20170504,10.5,20.5,c
promice_kpcu,20170511,5.5,23.5,c
promice_kpcu,20170512,5.5,12.5,c
promice_kpcu,20170513,11.5,19.5,r1
promice_kpcu,20170516,5.5,23.5,c
promice_kpcu,20170518,5.5,12.5,r2
promice_kpcu,20170522,7.5,14.5,c
promice_kpcu,20170523,9.5,23.5,c
promice_kpcu,20170525,8.5,23.5,c
promice_kpcu,20170529,9.5,23.5,c
promice_kpcu,20170601,0.5,17.5,c
promice_kpcu,20170602,11.5,23.5,c
promice_kpcu,20170604,12.5,23.5,c
promice_kpcu,20170617,6.5,23.5,c
promice_kpcu,20170618,0.5,7.5,c
promice_kpcu,20170619,0.5,8.5,c
promice_kpcu,20170622,16.5,23.5,c
promice_kpcu,20170624,3.5,13.5,c
promice_kpcu,20170701,13.5,23.5,c
promice_kpcu,20170702,0.5,23.5,c
promice_kpcu,20170711,5.5,19.5,c
promice_kpcu,20170712,11.5,23.5,c
promice_kpcu,20170713,5.5,16.5,c
promice_kpcu,20170714,5.5,14.5,c
promice_kpcu,20170720,10.5,17.5,c
promice_kpcu,20170723,11.5,19.5,c
promice_kpcu,20170726,12.5,21.5,c
promice_kpcu,20170801,10.5,19.5,c
promice_kpcu,20170803,5.5,23.5,c
promice_mit,20130903,12.5,19.5,c
promice_mit,20130904,11.5,18.5,c
promice_mit,20130913,12.5,19.5,c
promice_mit,20130914,14.5,19.5,c
promice_mit,20130915,10.5,18.5,c
promice_mit,20130921,10.5,18.5,c
promice_mit,20130929,12.5,18.5,c
promice_mit,20140317,10.5,19.5,c
promice_mit,20140409,11.5,18.5,c
promice_mit,20140514,14.5,23.5,c
promice_mit,20140519,16.5,23.5,c
promice_mit,20140525,11.5,18.5,c
promice_mit,20140527,6.5,23.5,c
promice_mit,20140529,5.5,13.5,r1
promice_mit,20140603,13.5,23.5,c
promice_mit,20140604,12.5,23.5,c
promice_mit,20140609,14.5,21.5,r1
promice_mit,20140611,11.5,23.5,c
promice_mit,20140617,14.5,23.5,c
promice_mit,20140620,13.5,21.5,c
promice_mit,20140704,6.5,18.5,c
promice_mit,20140705,7.5,15.5,r1
promice_mit,20140706,13.5,23.5,c
promice_mit,20140708,13.5,23.5,c
promice_mit,20140710,14.5,23.5,c
promice_mit,20140711,9.5,23.5,c
promice_mit,20140712,10.5,23.5,c
promice_mit,20140713,10.5,23.5,c
promice_mit,20140716,5.5,17.5,r1
promice_mit,20140721,9.5,21.5,r1
promice_mit,20140725,13.5,23.5,c
promice_mit,20140726,11.5,23.5,c
promice_mit,20140808,10.5,21.5,c
promice_mit,20140818,8.5,18.5,c
promice_mit,20140821,10.5,17.5,c
promice_mit,20140915,12.5,18.5,c
promice_mit,20140916,12.5,18.5,c
promice_mit,20140917,11.5,18.5,c
promice_mit,20150816,10.5,18.5,r1
promice_mit,20150822,13.5,20.5,c
promice_mit,20150915,10.5,19.5,c
promice_mit,20150916,10.5,17.5,c
promice_mit,20160413,11.5,17.5,c
promice_mit,20160416,10.5,20.5,c
promice_mit,20160424,9.5,20.5,c
promice_mit,20160503,10.5,21.5,c
promice_mit,20160505,9.5,18.5,r1
promice_mit,20160507,9.5,18.5,c
promice_mit,20160514,10.5,21.5,c
promice_mit,20160526,9.5,17.5,c
promice_mit,20160527,8.5,19.5,r1
promice_mit,20160607,13.5,21.5,c
promice_mit,20160613,7.5,14.5,r1
promice_mit,20160614,11.5,18.5,c
promice_mit,20160701,9.5,18.5,c
promice_mit,20160702,9.5,21.5,c
promice_mit,20160704,9.5,23.5,c
promice_mit,20160709,14.5,21.5,c
promice_mit,20160710,8.5,20.5,c
promice_mit,20160716,11.5,21.5,c
promice_mit,20160717,9.5,23.5,c
promice_mit,20160720,8.5,18.5,c
promice_mit,20160721,5.5,23.5,c
promice_mit,20160722,5.5,14.5,c
promice_mit,20160724,5.5,16.5,c
promice_mit,20160726,12.5,21.5,c
promice_mit,20160727,7.5,23.5,c
promice_mit,20160728,16.5,23.5,c
promice_mit,20160802,7.5,18.5,c
promice_mit,20160803,7.5,23.5,c
promice_mit,20160804,9.5,22.5,c
promice_mit,20160805,7.5,21.5,c
promice_mit,20160806,7.5,17.5,c
promice_mit,20160823,8.5,20.5,c
promice_mit,20160829,9.5,18.5,c
promice_mit,20160831,10.5,19.5,c
promice_mit,20160901,13.5,19.5,c
promice_mit,20160902,9.5,18.5,c
promice_mit,20160926,12.5,17.5,c
promice_mit,20170314,12.5,18.5,c
promice_mit,20170408,11.5,19.5,c
promice_mit,20170517,8.5,20.5,c
promice_mit,20170520,10.5,20.5,c
promice_mit,20170601,12.5,21.5,c
promice_mit,20170606,9.5,21.5,c
promice_mit,20170607,13.5,21.5,c
promice_mit,20170611,11.5,21.5,c
promice_mit,20170625,9.5,20.5,c
promice_mit,20170626,5.5,14.5,r1
promice_mit,20170627,8.5,19.5,c
promice_mit,20170629,8.5,23.5,c
promice_mit,20170703,5.5,14.5,r1
promice_mit,20170708,8.5,17.5,c
promice_mit,20170712,9.5,21.5,c
promice_mit,20170726,13.5,21.5,c
promice_mit,20170727,9.5,21.5,c
promice_mit,20170729,11.5,19.5,r1
promice_mit,20170730,12.5,21.5,c
promice_mit,20170731,9.5,21.5,c
promice_mit,20170801,10.5,17.5,c
promice_mit,20170802,9.5,21.5,c
promice_mit,20170803,9.5,21.5,c
promice_mit,20170805,11.5,21.5,c
promice_mit,20170808,9.5,20.5,c
promice_mit,20170810,9.5,20.5,c
promice_mit,20170811,10.5,20.5,c
promice_mit,20170814,9.5,16.5,c
promice_mit,20170828,13.5,19.5,c
promice_nukk,20140730,8.5,17.5,c
promice_nukk,20140806,8.5,15.5,l1
promice_nukk,20150317,14.5,19.5,c
promice_nukk,20150621,7.5,14.5,c
promice_nukk,20150623,9.5,23.5,c
promice_nukk,20150624,14.5,23.5,c
promice_nukk,20150629,10.5,23.5,c
promice_nukk,20150701,16.5,23.5,c
promice_nukk,20150706,13.5,23.5,c
promice_nukk,20150707,9.5,23.5,c
promice_nukk,20150709,10.5,23.5,c
promice_nukk,20150717,12.5,20.5,c
promice_nukk,20150719,10.5,17.5,c
promice_nukk,20150720,10.5,23.5,c
promice_nukk,20160701,8.5,15.5,r1
promice_nukk,20160704,8.5,15.5,r1
promice_nukk,20160715,15.5,23.5,c
promice_nukk,20160720,6.5,15.5,c
promice_nukk,20160722,13.5,21.5,c
promice_nukk,20160723,7.5,21.5,c
promice_nukk,20160724,7.5,17.5,c
promice_nukk,20160725,7.5,17.5,c
promice_nukk,20160726,14.5,21.5,c
promice_nukk,20160727,8.5,20.5,c
promice_nukk,20160728,8.5,18.5,c
promice_nukk,20160729,12.5,20.5,c
promice_nukk,20160731,8.5,15.5,c
promice_nukk,20160803,8.5,15.5,c
promice_nukk,20160804,12.5,19.5,l2
promice_nukk,20160805,8.5,18.5,c
promice_nukk,20160806,9.5,18.5,c
promice_nukk,20160807,9.5,17.5,c
promice_nukk,20160813,8.5,18.5,c
promice_nukk,20160814,8.5,19.5,c
promice_nukk,20160816,8.5,19.5,c
promice_nukk,20160819,9.5,19.5,c
promice_nukk,20160820,9.5,19.5,c
promice_nukk,20160821,9.5,19.5,c
promice_nukk,20160829,9.5,16.5,c
promice_nukk,20160901,12.5,20.5,c
promice_nukk,20160911,12.5,19.5,c
promice_nukk,20160920,13.5,19.5,c
promice_nukk,20160923,13.5,19.5,c
promice_nukk,20170317,14.5,19.5,c
promice_nukk,20170512,9.5,20.5,c
promice_nukk,20170527,13.5,21.5,c
promice_nukk,20170531,7.5,21.5,c
promice_nukk,20170602,7.5,21.5,c
promice_nukk,20170615,7.5,23.5,c
promice_nukk,20170616,7.5,15.5,c
promice_nukk,20170621,7.5,23.5,c
promice_nukk,20170622,7.5,23.5,c
promice_nukk,20170709,7.5,23.5,c
promice_nukk,20170710,7.5,23.5,c
promice_nukk,20170711,9.5,16.5,c
promice_nukk,20170712,7.5,23.5,c
promice_nukk,20170721,13.5,23.5,c
promice_nukk,20170728,8.5,20.5,c
promice_nukk,20170730,8.5,17.5,c
promice_nukk,20170801,8.5,20.5,c
promice_nukk,20170802,8.5,20.5,c
promice_nukk,20170803,8.5,20.5,c
promice_nukk,20170927,14.5,19.5,c
promice_nukl,20130729,10.5,21.5,l1
promice_nukl,20130730,8.5,18.5,c
promice_nukl,20130803,8.5,19.5,c
promice_nukl,20130804,8.5,16.5,c
promice_nukl,20130806,8.5,20.5,c
promice_nukl,20130811,8.5,15.5,c
promice_nukl,20130819,9.5,17.5,c
promice_nukl,20130820,9.5,19.5,c
promice_nukl,20130821,9.5,15.5,c
promice_nukl,20130822,9.5,17.5,c
promice_nukl,20130920,12.5,17.5,c
promice_nukl,20130921,10.5,17.5,c
promice_nukl,20131004,11.5,18.5,l1
promice_nukl,20131007,11.5,18.5,l1
promice_nukl,20131014,11.5,17.5,l1
promice_nukl,20140310,11.5,17.5,c
promice_nukl,20140317,11.5,17.5,c
promice_nukl,20140318,11.5,17.5,c
promice_nukl,20140320,10.5,18.5,c
promice_nukl,20140321,10.5,18.5,c
promice_nukl,20140325,10.5,17.5,c
promice_nukl,20140327,10.5,16.5,c
promice_nukl,20140404,10.5,18.5,c
promice_nukl,20140406,11.5,18.5,c
promice_nukl,20140407,9.5,17.5,c
promice_nukl,20140415,9.5,17.5,c
promice_nukl,20140420,9.5,18.5,c
promice_nukl,20140421,9.5,16.5,c
promice_nukl,20140503,11.5,19.5,c
promice_nukl,20140504,8.5,21.5,c
promice_nukl,20140506,8.5,18.5,c
promice_nukl,20140511,10.5,18.5,c
promice_nukl,20140513,14.5,21.5,c
promice_nukl,20140530,16.5,23.5,c
promice_nukl,20140531,12.5,23.5,c
promice_nukl,20140601,7.5,23.5,c
promice_nukl,20140602,7.5,14.5,c
promice_nukl,20140608,6.5,23.5,c
promice_nukl,20140610,12.5,23.5,c
promice_nukl,20140611,11.5,19.5,l1
promice_nukl,20140612,12.5,23.5,c
promice_nukl,20140613,12.5,23.5,c
promice_nukl,20140614,6.5,14.5,c
promice_nukl,20140615,6.5,15.5,c
promice_nukl,20140620,9.5,23.5,c
promice_nukl,20140622,8.5,17.5,c
promice_nukl,20140702,11.5,23.5,c
promice_nukl,20140703,8.5,17.5,c
promice_nukl,20140710,8.5,23.5,c
promice_nukl,20140711,8.5,23.5,c
promice_nukl,20140712,8.5,16.5,c
promice_nukl,20140713,8.5,23.5,c
promice_nukl,20140714,8.5,18.5,c
promice_nukl,20140723,12.5,21.5,l1
promice_nukl,20140724,7.5,17.5,c
promice_nukl,20140730,10.5,21.5,c
promice_nukl,20140802,9.5,21.5,c
promice_nukl,20140804,10.5,21.5,c
promice_nukl,20140805,10.5,21.5,c
promice_nukl,20140808,10.5,18.5,c
promice_nukl,20140817,11.5,20.5,c
promice_nukl,20140825,13.5,20.5,c
promice_nukl,20140826,11.5,17.5,c
promice_nukl,20140830,13.5,20.5,c
promice_nukl,20141004,12.5,19.5,c
promice_nukl,20150312,12.5,19.5,c
promice_nukl,20150316,13.5,19.5,c
promice_nukl,20150319,13.5,18.5,c
promice_nukl,20150405,13.5,20.5,c
promice_nukl,20150418,10.5,16.5,c
promice_nukl,20150502,10.5,20.5,c
promice_nukl,20150507,11.5,20.5,c
promice_nukl,20150609,16.5,23.5,c
promice_nukl,20150610,14.5,23.5,c
promice_nukl,20150611,11.5,23.5,c
promice_nukl,20150612,13.5,23.5,c
promice_nukl,20150613,11.5,23.5,c
promice_nukl,20150619,13.5,23.5,c
promice_nukl,20150621,6.5,15.5,c
promice_nukl,20150623,14.5,23.5,c
promice_nukl,20150624,6.5,19.5,c
promice_nukl,20150625,6.5,13.5,c
promice_nukl,20150626,6.5,17.5,c
promice_nukl,20150628,15.5,23.5,c
promice_nukl,20150629,10.5,23.5,c
promice_nukl,20150702,6.5,23.5,c
promice_nukl,20150706,13.5,23.5,c
promice_nukl,20150708,9.5,17.5,c
promice_nukl,20150709,9.5,23.5,c
promice_nukl,20150714,16.5,23.5,c
promice_nukl,20150715,9.5,16.5,c
promice_nukl,20150717,13.5,23.5,c
promice_nukl,20150719,12.5,23.5,c
promice_nukl,20150720,13.5,23.5,c
promice_nukl,20150802,13.5,21.5,c
promice_nukl,20150803,11.5,23.5,c
promice_nukl,20150805,12.5,21.5,c
promice_nukl,20150806,10.5,21.5,c
promice_nukl,20150823,13.5,20.5,c
promice_nukl,20150824,12.5,21.5,c
promice_nukl,20150826,12.5,20.5,c
promice_nukl,20150909,11.5,19.5,c
promice_nukl,20150913,12.5,20.5,c
promice_nukl,20151006,13.5,19.5,c
promice_nukl,20151007,13.5,19.5,c
promice_nukl,20160324,12.5,20.5,c
promice_nukl,20160424,12.5,19.5,c
promice_nukl,20160514,11.5,23.5,c
promice_nukl,20160515,13.5,21.5,c
promice_nukl,20160528,10.5,23.5,c
promice_nukl,20160608,14.5,23.5,c
promice_nukl,20160612,9.5,17.5,c
promice_nukl,20160621,10.5,17.5,c
promice_nukl,20160627,15.5,23.5,c
promice_nukl,20160701,9.5,23.5,c
promice_nukl,20160703,14.5,23.5,c
promice_nukl,20160712,16.5,23.5,c
promice_nukl,20160715,11.5,23.5,c
promice_nukl,20160719,13.5,21.5,c
promice_nukl,20160720,11.5,21.5,c
promice_nukl,20160723,12.5,21.5,c
promice_nukl,20160724,11.5,21.5,c
promice_nukl,20160725,11.5,21.5,c
promice_nukl,20160726,11.5,21.5,c
promice_nukl,20160727,11.5,21.5,c
promice_nukl,20160728,11.5,21.5,c
promice_nukl,20160729,14.5,21.5,c
promice_nukl,20160730,11.5,20.5,c
promice_nukl,20160731,11.5,20.5,c
promice_nukl,20160803,11.5,20.5,c
promice_nukl,20160804,11.5,20.5,c
promice_nukl,20160805,11.5,20.5,c
promice_nukl,20160813,11.5,20.5,c
promice_nukl,20160817,11.5,20.5,c
promice_nukl,20160820,11.5,20.5,c
promice_nukl,20160821,12.5,20.5,c
promice_nukl,20160831,12.5,20.5,c
promice_nukl,20160921,12.5,19.5,c
promice_nukl,20160927,12.5,18.5,c
promice_nukl,20161002,11.5,18.5,c
promice_nukl,20161019,12.5,18.5,c
promice_nukl,20170309,12.5,19.5,c
promice_nukl,20170315,12.5,19.5,c
promice_nukl,20170317,12.5,18.5,c
promice_nukl,20170406,11.5,20.5,c
promice_nukl,20170407,11.5,19.5,c
promice_nukl,20170514,10.5,20.5,c
promice_nukl,20170531,14.5,23.5,c
promice_nukl,20170602,6.5,21.5,c
promice_nukl,20170603,6.5,16.5,c
promice_nukl,20170612,7.5,16.5,c
promice_nukl,20170613,15.5,23.5,c
promice_nukl,20170614,16.5,23.5,c
promice_nukl,20170615,7.5,23.5,c
promice_nukl,20170706,14.5,23.5,c
promice_nukl,20170709,12.5,23.5,c
promice_nukl,20170710,7.5,23.5,c
promice_nukl,20170711,7.5,23.5,c
promice_nukl,20170712,11.5,23.5,c
promice_nukl,20170717,7.5,23.5,c
promice_nukl,20170720,11.5,23.5,c
promice_nukl,20170721,14.5,21.5,l1
promice_nukl,20170725,14.5,21.5,c
promice_nukl,20170727,12.5,21.5,c
promice_nukl,20170728,9.5,21.5,c
promice_nukl,20170730,9.5,21.5,c
promice_nukl,20170731,9.5,21.5,c
promice_nukl,20170801,9.5,20.5,c
promice_nukl,20170802,9.5,20.5,c
promice_nukl,20170803,9.5,20.5,c
promice_nukl,20170805,12.5,21.5,c
promice_nukn,20130303,13.5,19.5,c
promice_nukn,20130304,13.5,19.5,c
promice_nukn,20130311,13.5,19.5,c
promice_nukn,20130320,14.5,20.5,c
promice_nukn,20130321,12.5,19.5,c
promice_nukn,20130322,11.5,19.5,c
promice_nukn,20130324,12.5,20.5,c
promice_nukn,20130328,12.5,20.5,c
promice_nukn,20130401,12.5,20.5,c
promice_nukn,20130402,12.5,17.5,c
promice_nukn,20130408,11.5,20.5,c
promice_nukn,20130409,11.5,20.5,c
promice_nukn,20130412,11.5,21.5,c
promice_nukn,20130413,11.5,20.5,c
promice_nukn,20130414,11.5,20.5,c
promice_nukn,20130415,14.5,20.5,c
promice_nukn,20130423,13.5,21.5,c
